Applicant_ID,Govt_Employed, Income_annum, Cibil_Score, Education, Loan_Status
1729, Yes,700000,303, Not Graduate, Rejected
1730, Yes,5800000,633, Graduate, Approved
1731, Yes,3800000,711, Graduate, Approved
1732, No,6400000,472, Graduate, Rejected
1733, Yes,5500000,350, Graduate, Rejected
1734, Yes,6800000,879, Not Graduate, Approved
1735, No,6700000,436, Not Graduate, Rejected
1736, Yes,5300000,848, Graduate, Approved
1737, No,6600000,555, Graduate, Approved
1738, No,6600000,885, Graduate, Approved
1739, No,7600000,888, Not Graduate, Approved
1740, Yes,2500000,478, Not Graduate, Rejected
1741, No,1100000,603, Not Graduate, Approved
1742, No,2300000,784, Not Graduate, Approved
1743, Yes,3300000,682, Graduate, Approved
1744, Yes,2600000,471, Graduate, Rejected
1745, Yes,9300000,808, Not Graduate, Approved
1746, No,5300000,470, Not Graduate, Rejected
1747, No,5400000,574, Not Graduate, Approved
1748, Yes,3500000,314, Not Graduate, Rejected
1749, No,4200000,407, Graduate, Rejected
1750, Yes,9200000,702, Not Graduate, Approved
1751, No,4300000,499, Graduate, Rejected
1752, Yes,7500000,669, Graduate, Approved
1753, Yes,5400000,326, Not Graduate, Rejected
1754, No,5500000,778, Not Graduate, Approved
1755, Yes,2100000,787, Not Graduate, Approved
1756, No,3700000,831, Graduate, Approved
1757, No,8800000,576, Graduate, Approved
1758, No,5800000,600, Not Graduate, Approved
1759, No,7900000,569, Graduate, Approved
1760, Yes,3100000,867, Not Graduate, Approved
1761, No,4100000,441, Not Graduate, Rejected
1762, Yes,9800000,304, Not Graduate, Approved
1763, No,3300000,520, Not Graduate, Rejected
1764, No,2000000,613, Graduate, Approved
1765, Yes,600000,885, Not Graduate, Approved
1766, Yes,3600000,841, Not Graduate, Approved
1767, No,7500000,815, Not Graduate, Approved
1768, Yes,200000,822, Graduate, Approved
1769, No,9900000,772, Not Graduate, Approved
1770, Yes,6100000,776, Graduate, Approved
1771, Yes,3500000,337, Not Graduate, Rejected
1772, Yes,7800000,333, Not Graduate, Rejected
1773, Yes,8700000,312, Not Graduate, Approved
1774, Yes,5500000,842, Graduate, Approved
1775, Yes,1800000,790, Graduate, Approved
1776, No,8000000,806, Graduate, Approved
1777, Yes,7500000,300, Not Graduate, Rejected
1778, Yes,3700000,605, Graduate, Approved
1779, Yes,1600000,582, Graduate, Approved
1780, No,1300000,607, Graduate, Approved
1781, Yes,2400000,709, Graduate, Approved
1782, Yes,4100000,854, Graduate, Approved
1783, Yes,7300000,776, Not Graduate, Approved
1784, Yes,8000000,649, Graduate, Approved
1785, No,7900000,394, Not Graduate, Approved
1786, No,7200000,371, Not Graduate, Rejected
1787, No,6200000,707, Not Graduate, Approved
1788, Yes,5700000,491, Not Graduate, Rejected
1789, Yes,5800000,570, Graduate, Approved
1790, No,900000,395, Not Graduate, Rejected
1791, Yes,2200000,497, Not Graduate, Rejected
1792, Yes,1800000,440, Not Graduate, Rejected
1793, Yes,800000,825, Not Graduate, Approved
1794, Yes,7600000,320, Graduate, Rejected
1795, Yes,4100000,846, Graduate, Approved
1796, Yes,4600000,856, Graduate, Approved
1797, No,2300000,418, Graduate, Rejected
1798, Yes,8000000,306, Not Graduate, Rejected
1799, Yes,3800000,567, Not Graduate, Approved
1800, Yes,9500000,493, Not Graduate, Rejected
1801, No,9300000,509, Graduate, Rejected
1802, No,4700000,364, Graduate, Approved
1803, No,6000000,639, Not Graduate, Approved
1804, Yes,5500000,309, Graduate, Approved
1805, Yes,4600000,433, Not Graduate, Rejected
1806, No,9900000,580, Not Graduate, Approved
1807, Yes,6200000,888, Graduate, Approved
1808, Yes,400000,644, Not Graduate, Approved
1809, Yes,7800000,763, Not Graduate, Approved
1810, Yes,2900000,694, Graduate, Approved
1811, No,500000,757, Not Graduate, Approved
1812, No,2500000,471, Not Graduate, Rejected
1813, No,9000000,437, Not Graduate, Approved
1814, Yes,5200000,406, Not Graduate, Rejected
1815, No,6000000,376, Not Graduate, Rejected
1816, No,5100000,350, Graduate, Rejected
1817, Yes,8000000,784, Not Graduate, Approved
1818, Yes,9200000,765, Graduate, Approved
1819, No,9800000,593, Not Graduate, Approved
1820, Yes,7600000,344, Graduate, Rejected
1821, No,5100000,314, Graduate, Rejected
1822, Yes,1500000,382, Graduate, Rejected
1823, Yes,6200000,510, Not Graduate, Rejected
1824, Yes,6300000,464, Graduate, Rejected
1825, Yes,5500000,403, Graduate, Rejected
1826, No,8100000,606, Not Graduate, Approved
1827, No,6300000,646, Graduate, Approved
1828, No,1100000,495, Graduate, Rejected
1829, Yes,7200000,626, Not Graduate, Approved
1830, Yes,3000000,518, Not Graduate, Rejected
1831, No,2700000,746, Graduate, Approved
1832, No,5000000,737, Not Graduate, Approved
1833, No,8400000,371, Not Graduate, Rejected
1834, No,7700000,509, Graduate, Rejected
1835, No,4700000,411, Graduate, Rejected
1836, No,4300000,701, Not Graduate, Approved
1837, No,2500000,769, Not Graduate, Approved
1838, Yes,4400000,740, Not Graduate, Approved
1839, No,5700000,892, Not Graduate, Approved
1840, No,5300000,417, Not Graduate, Rejected
1841, No,4600000,785, Graduate, Approved
1842, No,400000,504, Not Graduate, Rejected
1843, No,2100000,402, Not Graduate, Rejected
1844, Yes,1200000,540, Graduate, Rejected
1845, Yes,8000000,607, Graduate, Approved
1846, Yes,5000000,410, Graduate, Rejected
1847, No,8500000,624, Not Graduate, Approved
1848, No,4600000,805, Graduate, Approved
1849, No,4600000,709, Graduate, Approved
1850, Yes,8500000,511, Not Graduate, Rejected
1851, Yes,7800000,766, Graduate, Approved
1852, Yes,1400000,451, Not Graduate, Rejected
1853, Yes,3700000,447, Not Graduate, Rejected
1854, Yes,1000000,763, Not Graduate, Approved
1855, No,900000,834, Not Graduate, Approved
1856, No,5600000,429, Graduate, Rejected
1857, No,3200000,693, Not Graduate, Approved
1858, No,2900000,478, Graduate, Rejected
1859, Yes,300000,752, Graduate, Approved
1860, Yes,2400000,319, Graduate, Rejected
1861, No,5000000,303, Graduate, Rejected
1862, Yes,5000000,420, Not Graduate, Rejected
1863, Yes,200000,552, Not Graduate, Approved
1864, Yes,6000000,606, Not Graduate, Approved
1865, No,5600000,558, Not Graduate, Approved
1866, No,4500000,504, Not Graduate, Rejected
1867, Yes,200000,412, Not Graduate, Rejected
1868, Yes,6200000,900, Not Graduate, Approved
1869, Yes,9800000,634, Not Graduate, Approved
1870, Yes,3900000,340, Graduate, Rejected
1871, Yes,8300000,615, Not Graduate, Approved
1872, Yes,4900000,353, Graduate, Rejected
1873, Yes,6900000,606, Graduate, Approved
1874, No,4500000,498, Not Graduate, Rejected
1875, No,7500000,585, Not Graduate, Approved
1876, Yes,2300000,578, Not Graduate, Approved
1877, No,7400000,693, Graduate, Approved
1878, No,4800000,795, Graduate, Approved
1879, No,2600000,594, Graduate, Approved
1880, Yes,2700000,840, Not Graduate, Approved
1881, No,3700000,301, Not Graduate, Rejected
1882, Yes,2600000,481, Graduate, Rejected
1883, Yes,8800000,531, Not Graduate, Rejected
1884, No,7500000,332, Not Graduate, Rejected
1885, No,4700000,516, Graduate, Approved
1886, No,7100000,727, Not Graduate, Approved
1887, Yes,5500000,344, Not Graduate, Rejected
1888, No,9500000,650, Graduate, Approved
1889, Yes,4200000,362, Graduate, Rejected
1890, Yes,6900000,307, Graduate, Rejected
1891, No,9900000,530, Graduate, Rejected
1892, No,6700000,482, Graduate, Rejected
1893, Yes,9300000,701, Not Graduate, Approved
1894, No,5600000,586, Graduate, Approved
1895, Yes,8100000,384, Graduate, Rejected
1896, No,6000000,882, Not Graduate, Approved
1897, Yes,4200000,758, Not Graduate, Approved
1898, No,1600000,529, Graduate, Rejected
1899, Yes,800000,589, Graduate, Approved
1900, No,500000,670, Graduate, Approved
1901, Yes,4300000,532, Not Graduate, Rejected
1902, No,4000000,868, Not Graduate, Approved
1903, No,2900000,776, Not Graduate, Approved
1904, Yes,2300000,644, Graduate, Approved
1905, Yes,1800000,658, Graduate, Approved
1906, Yes,8700000,766, Graduate, Approved
1907, No,7800000,717, Not Graduate, Approved
1908, No,3200000,339, Graduate, Rejected
1909, No,1600000,463, Not Graduate, Rejected
1910, No,2400000,540, Not Graduate, Approved
1911, No,1800000,804, Graduate, Approved
1912, No,7500000,541, Graduate, Rejected
1913, Yes,6700000,371, Not Graduate, Rejected
1914, No,5800000,369, Graduate, Rejected
1915, No,500000,651, Not Graduate, Approved
1916, Yes,9400000,477, Graduate, Rejected
1917, No,1600000,554, Not Graduate, Approved
1918, Yes,9300000,362, Graduate, Rejected
1919, No,3700000,469, Graduate, Approved
1920, No,900000,547, Not Graduate, Rejected
1921, No,500000,809, Not Graduate, Approved
1922, Yes,7800000,335, Graduate, Rejected
1923, Yes,5300000,708, Not Graduate, Approved
1924, No,300000,779, Graduate, Approved
1925, Yes,5000000,748, Graduate, Approved
1926, No,7900000,541, Graduate, Rejected
1927, No,5300000,527, Graduate, Rejected
1928, Yes,5500000,859, Not Graduate, Approved
1929, No,1500000,604, Graduate, Approved
1930, No,6600000,348, Graduate, Rejected
1931, Yes,6200000,734, Graduate, Approved
1932, No,6300000,388, Graduate, Rejected
1933, Yes,3800000,831, Graduate, Approved
1934, No,500000,433, Not Graduate, Rejected
1935, Yes,5000000,699, Graduate, Approved
1936, No,4500000,303, Not Graduate, Rejected
1937, No,1000000,611, Not Graduate, Approved
1938, No,1700000,558, Graduate, Approved
1939, Yes,1200000,752, Graduate, Approved
1940, Yes,8500000,786, Not Graduate, Approved
1941, No,8600000,481, Graduate, Rejected
1942, No,400000,507, Graduate, Rejected
1943, No,8700000,715, Graduate, Approved
1944, No,1800000,392, Not Graduate, Rejected
1945, Yes,4700000,887, Graduate, Approved
1946, No,7300000,479, Not Graduate, Rejected
1947, No,8400000,328, Graduate, Rejected
1948, Yes,4800000,740, Graduate, Approved
1949, No,9200000,456, Graduate, Approved
1950, No,6200000,467, Not Graduate, Rejected
1951, Yes,200000,587, Graduate, Rejected
1952, Yes,2500000,569, Not Graduate, Approved
1953, Yes,8000000,399, Not Graduate, Rejected
1954, No,4600000,593, Not Graduate, Approved
1955, Yes,4900000,409, Not Graduate, Rejected
1956, No,9500000,353, Not Graduate, Rejected
1957, Yes,4500000,306, Graduate, Rejected
1958, Yes,5900000,499, Graduate, Rejected
1959, No,4200000,324, Graduate, Rejected
1960, Yes,3300000,647, Not Graduate, Approved
1961, Yes,4900000,767, Graduate, Approved
1962, No,5300000,821, Not Graduate, Approved
1963, No,7200000,338, Not Graduate, Rejected
1964, No,8400000,785, Graduate, Approved
1965, No,3800000,694, Graduate, Approved
1966, No,9900000,613, Not Graduate, Approved
1967, Yes,2900000,318, Graduate, Rejected
1968, Yes,6000000,783, Not Graduate, Approved
1969, No,1700000,761, Not Graduate, Approved
1970, Yes,5300000,329, Graduate, Rejected
1971, Yes,7500000,661, Not Graduate, Approved
1972, No,400000,339, Not Graduate, Rejected
1973, Yes,8300000,673, Graduate, Approved
1974, No,4500000,748, Graduate, Approved
1975, No,4600000,702, Graduate, Approved
1976, No,4700000,710, Not Graduate, Approved
1977, Yes,900000,331, Graduate, Rejected
1978, No,2400000,372, Not Graduate, Rejected
1979, Yes,3900000,783, Not Graduate, Approved
1980, No,8300000,558, Graduate, Approved
1981, Yes,4700000,552, Graduate, Approved
1982, No,3900000,544, Not Graduate, Rejected
1983, No,400000,425, Not Graduate, Rejected
1984, Yes,1700000,321, Not Graduate, Rejected
1985, Yes,6100000,758, Graduate, Approved
1986, Yes,7300000,373, Graduate, Rejected
1987, Yes,300000,876, Not Graduate, Approved
1988, No,4300000,594, Not Graduate, Approved
1989, No,7000000,837, Not Graduate, Approved
1990, Yes,4900000,600, Not Graduate, Approved
1991, No,6200000,547, Graduate, Rejected
1992, No,4100000,431, Not Graduate, Rejected
1993, Yes,7300000,851, Not Graduate, Approved
1994, Yes,9200000,760, Not Graduate, Approved
1995, No,800000,716, Not Graduate, Approved
1996, No,2900000,744, Not Graduate, Approved
1997, No,8100000,740, Not Graduate, Approved
1998, No,9300000,759, Graduate, Approved
1999, Yes,9200000,517, Graduate, Rejected
2000, Yes,3100000,895, Not Graduate, Approved
2001, Yes,7000000,315, Not Graduate, Rejected
2002, No,3900000,527, Not Graduate, Rejected
2003, No,5500000,853, Graduate, Approved
2004, No,6600000,747, Graduate, Approved
2005, No,9900000,892, Not Graduate, Approved
2006, Yes,6600000,856, Graduate, Approved
2007, No,8600000,324, Graduate, Rejected
2008, No,7900000,812, Graduate, Approved
2009, Yes,6800000,804, Graduate, Approved
2010, No,700000,874, Graduate, Approved
2011, Yes,3800000,516, Not Graduate, Rejected
2012, Yes,6900000,402, Graduate, Rejected
2013, Yes,3700000,330, Graduate, Rejected
2014, No,7900000,867, Graduate, Approved
2015, Yes,8800000,844, Graduate, Approved
2016, Yes,3300000,310, Not Graduate, Rejected
2017, No,5800000,535, Not Graduate, Rejected
2018, Yes,7400000,323, Graduate, Rejected
2019, No,8200000,686, Graduate, Approved
2020, Yes,3300000,465, Not Graduate, Rejected
2021, Yes,5300000,547, Graduate, Rejected
2022, No,5700000,649, Not Graduate, Approved
2023, No,9000000,670, Not Graduate, Approved
2024, No,5900000,408, Graduate, Rejected
2025, No,5400000,303, Not Graduate, Rejected
2026, No,9800000,497, Graduate, Rejected
2027, Yes,9800000,740, Graduate, Approved
2028, Yes,3800000,309, Not Graduate, Rejected
2029, No,9500000,769, Not Graduate, Approved
2030, Yes,2500000,420, Graduate, Rejected
2031, No,1900000,540, Graduate, Rejected
2032, Yes,4400000,806, Graduate, Approved
2033, Yes,1400000,723, Graduate, Approved
2034, Yes,3200000,565, Not Graduate, Approved
2035, Yes,3100000,374, Graduate, Rejected
2036, No,4500000,509, Graduate, Rejected
2037, Yes,9300000,728, Not Graduate, Approved
2038, No,6900000,396, Graduate, Rejected
2039, Yes,3900000,667, Not Graduate, Approved
2040, No,3200000,583, Not Graduate, Approved
2041, Yes,5600000,459, Not Graduate, Rejected
2042, Yes,3700000,635, Not Graduate, Approved
2043, No,8400000,604, Not Graduate, Approved
2044, Yes,4200000,796, Not Graduate, Approved
2045, No,3800000,416, Graduate, Rejected
2046, No,3200000,311, Graduate, Rejected
2047, No,9700000,833, Graduate, Approved
2048, Yes,4300000,543, Not Graduate, Rejected
2049, Yes,8100000,751, Graduate, Approved
2050, Yes,9400000,885, Not Graduate, Approved
2051, Yes,8100000,346, Not Graduate, Rejected
2052, No,6500000,588, Graduate, Approved
2053, No,9400000,488, Graduate, Rejected
2054, Yes,2600000,765, Not Graduate, Approved
2055, Yes,8000000,337, Not Graduate, Rejected
2056, No,4700000,515, Graduate, Rejected
2057, Yes,7600000,555, Graduate, Approved
2058, Yes,6800000,702, Graduate, Approved
2059, Yes,6600000,457, Not Graduate, Rejected
2060, No,8200000,425, Graduate, Rejected
2061, Yes,4400000,583, Graduate, Approved
2062, No,8300000,877, Not Graduate, Approved
2063, No,9200000,522, Graduate, Rejected
2064, Yes,2700000,687, Not Graduate, Approved
2065, No,6100000,856, Graduate, Approved
2066, Yes,9100000,543, Not Graduate, Rejected
2067, Yes,7600000,576, Not Graduate, Approved
2068, No,7200000,856, Not Graduate, Approved
2069, Yes,2600000,722, Graduate, Approved
2070, Yes,6500000,653, Graduate, Approved
2071, No,8900000,480, Graduate, Rejected
2072, Yes,5400000,477, Graduate, Rejected
2073, No,300000,885, Graduate, Approved
2074, No,8400000,530, Not Graduate, Rejected
2075, No,8300000,870, Graduate, Approved
2076, No,1700000,395, Not Graduate, Rejected
2077, No,1500000,771, Not Graduate, Approved
2078, Yes,200000,579, Not Graduate, Approved
2079, Yes,1000000,798, Graduate, Approved
2080, Yes,8800000,473, Not Graduate, Rejected
2081, Yes,1000000,304, Graduate, Rejected
2082, Yes,8600000,678, Not Graduate, Approved
2083, Yes,2400000,745, Graduate, Approved
2084, No,2400000,835, Graduate, Approved
2085, Yes,6000000,848, Not Graduate, Approved
2086, No,7600000,872, Not Graduate, Approved
2087, No,8000000,608, Not Graduate, Approved
2088, Yes,5400000,758, Graduate, Approved
2089, Yes,1400000,841, Not Graduate, Approved
2090, Yes,800000,618, Not Graduate, Approved
2091, Yes,300000,457, Graduate, Approved
2092, No,4100000,844, Graduate, Approved
2093, No,1500000,776, Not Graduate, Approved
2094, No,4600000,520, Not Graduate, Rejected
2095, Yes,3300000,648, Graduate, Approved
2096, Yes,7900000,654, Not Graduate, Approved
2097, No,8100000,342, Not Graduate, Rejected
2098, No,900000,808, Not Graduate, Approved
2099, Yes,4900000,429, Graduate, Rejected
2100, Yes,6100000,538, Graduate, Rejected
2101, No,4500000,533, Not Graduate, Rejected
2102, Yes,2900000,394, Graduate, Rejected
2103, No,7900000,771, Not Graduate, Approved
2104, Yes,4100000,792, Graduate, Approved
2105, Yes,7700000,407, Not Graduate, Rejected
2106, No,5600000,544, Not Graduate, Rejected
2107, No,9000000,509, Graduate, Rejected
2108, Yes,6400000,320, Not Graduate, Rejected
2109, No,6900000,496, Graduate, Rejected
2110, No,9100000,652, Not Graduate, Approved
2111, Yes,1100000,806, Graduate, Approved
2112, No,1700000,821, Not Graduate, Approved
2113, Yes,9200000,618, Graduate, Approved
2114, Yes,8300000,729, Not Graduate, Approved
